id;annotation;min;max;length;dir
PRJNA276168:UN65_05770;DNA methylase;1226173;1227321;1149;f
PRJNA276168:UN65_05775;hypothetical protein;1227630;1227863;234;f
PRJNA276168:UN65_05780;hypothetical protein;1228134;1228349;216;r
PRJNA276168:UN65_05790;hypothetical protein;1229650;1229889;240;f
PRJNA276168:UN65_05795;nuclease;1229886;1231004;1119;f
PRJNA276168:UN65_05800;hypothetical protein;1230991;1232730;1740;r
PRJNA276168:UN65_05805;transposase;1233142;1234704;1563;r
PRJNA276168:UN65_05820;transcriptional regulator;1236243;1236947;705;r
PRJNA276168:UN65_05825;histidine kinase;1236950;1238533;1584;r
PRJNA276168:UN65_05830;dephospho-CoA kinase;1238602;1239189;588;r
PRJNA276168:UN65_05835;glycosyl transferase family 2;1239189;1240190;1002;r
PRJNA276168:UN65_05840;T9SS C-terminal target domain-containing protein [1637297:1638095](+);1240576;1241373;798;f
PRJNA276168:UN65_05845;trans-2-enoyl-CoA reductase;1241607;1242797;1191;r
PRJNA276168:UN65_05850;DNA recombination protein RecN;1242839;1244491;1653;r
PRJNA276168:UN65_05855;hypothetical protein;1244501;1245391;891;r
PRJNA276168:UN65_05860;phosphopantothenoylcysteine decarboxylase;1245384;1246592;1209;r
PRJNA276168:UN65_05865;hypothetical protein;1246608;1246922;315;r
PRJNA276168:UN65_05870;lipoprotein;1246932;1247726;795;r
PRJNA276168:UN65_05875;dihydrodipicolinate synthase;1247837;1248718;882;r
PRJNA276168:UN65_05880;hypothetical protein;1248723;1249241;519;r
PRJNA276168:UN65_05885;5%27-nucleotidase;1249343;1250095;753;f
PRJNA276168:UN65_05890;5%27-nucleotidase;1250115;1251035;921;f
PRJNA276168:UN65_05895;N-acetyl-alpha-D-glucosaminyl L-malate synthase;1251173;1252312;1140;r
PRJNA276168:UN65_05900;beta-N-acetylglucosaminidase;1252504;1255509;3006;r
PRJNA276168:UN65_05905;ABC transporter ATPase;1255519;1256001;483;r
PRJNA276168:UN65_05910;CoB--CoM heterodisulfide reductase;1256009;1256800;792;r
PRJNA276168:UN65_05915;Fe-S oxidoreductase;1256836;1258170;1335;r
PRJNA276168:UN65_05920;organic solvent ABC transporter substrate-binding protein;1258200;1259150;951;r
PRJNA276168:UN65_05925;N-acetylmuramoyl-L-alanine amidase;1259182;1260348;1167;r
PRJNA276168:UN65_05930;organic solvent tolerance protein OstA;1260441;1263170;2730;f
PRJNA276168:UN65_05935;dfrA;1263186;1263566;381;f
PRJNA276168:UN65_05940;transposase;1264392;1265285;894;f
PRJNA276168:UN65_05945;molecular chaperone DnaK;1265461;1267350;1890;r
PRJNA276168:UN65_05950;metalloprotease;1267732;1268634;903;r
PRJNA276168:UN65_05955;metalloprotease;1269166;1270071;906;r
PRJNA276168:UN65_05960;permease;1270241;1271128;888;r
PRJNA276168:UN65_05965;glucose transporter;1271212;1272867;1656;r
PRJNA276168:UN65_05970;hypothetical protein;1272952;1273872;921;f
PRJNA276168:UN65_05975;DNA mismatch repair protein MutS;1273874;1274419;546;r
PRJNA276168:UN65_05980;hypothetical protein;1274502;1274777;276;f
PRJNA276168:UN65_05985;ornithine--oxo-acid aminotransferase;1275229;1276473;1245;r
PRJNA276168:UN65_05990;hypothetical protein;1276735;1278186;1452;f
PRJNA276168:UN65_05995;hypothetical protein;1278368;1280122;1755;f
PRJNA276168:UN65_06000;hypothetical protein;1280155;1280691;537;r
PRJNA276168:UN65_06005;hypothetical protein;1280838;1284317;3480;f
PRJNA276168:UN65_06010;hypothetical protein;1286056;1286892;837;f
PRJNA276168:UN65_06015;hypothetical protein;1286947;1287795;849;f
PRJNA276168:UN65_06020;hypothetical protein;1288153;1288869;717;f
PRJNA276168:UN65_06025;RNA methyltransferase;1289003;1290415;1413;f
PRJNA276168:UN65_06030;hypothetical protein;1290476;1290970;495;f
PRJNA276168:UN65_06035;hypothetical protein;1290942;1291646;705;f
PRJNA276168:UN65_06040;GntR family transcriptional regulator;1291867;1292700;834;r
PRJNA276168:UN65_06045;hypothetical protein;1292781;1293122;342;r
PRJNA276168:UN65_06050;2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase;1293207;1294871;1665;r
PRJNA276168:UN65_06055;hypothetical protein;1294905;1295585;681;r
PRJNA276168:UN65_06060;phosphinothricin acetyltransferase;1295625;1296119;495;f
PRJNA276168:UN65_06065;ribosomal protein L11 methyltransferase;1296402;1297238;837;f
PRJNA276168:UN65_06070;Clp protease ClpS;1297270;1297545;276;f
PRJNA276168:UN65_06075;sterol desaturase;1297661;1298926;1266;f
PRJNA276168:UN65_06080;hypothetical protein;1298936;1299595;660;f
PRJNA276168:UN65_06085;nucleoside diphosphate kinase;1300232;1300651;420;r
PRJNA276168:UN65_06090;bacillithiol biosynthesis cysteine-adding enzyme BshC [1304757:1306344](-);1300738;1302324;1587;r
PRJNA276168:UN65_06095;McrBC 5-methylcytosine restriction system component-like protein [1697571:1697820](-);1302630;1302878;249;r
PRJNA276168:UN65_06105;Fe-S oxidoreductase;1305877;1308069;2193;f
PRJNA276168:UN65_06110;GTP-binding protein TypA;1308479;1310278;1800;r
PRJNA276168:UN65_06115;30S ribosomal protein S20;1310496;1310747;252;r
PRJNA276168:UN65_06135;proline--tRNA ligase;1311303;1312781;1479;r
PRJNA276168:UN65_06140;proline--tRNA ligase [1707822:1708920](+);1312880;1313938;1059;f
PRJNA276168:UN65_06145;hypothetical protein;1314003;1315535;1533;f
PRJNA276168:UN65_06150;ribosomal protein S12 methylthiotransferase;1315678;1316979;1302;f
PRJNA276168:UN65_06155;transposase;1317512;1318333;822;r
PRJNA276168:UN65_06170;thiol-activated cytolysin [1713804:1715481](-);1320498;1322174;1677;r
PRJNA276168:UN65_06175;RNA-binding protein;1322267;1322563;297;r
PRJNA276168:UN65_06180;hypothetical protein;1322544;1322966;423;r
PRJNA276168:UN65_06185;deoxyribodipyrimidine photolyase;1323098;1324384;1287;r
PRJNA276168:UN65_06190;SRPBCC domain-containing protein;1324395;1324877;483;r
PRJNA276168:UN65_06195;lycopene cyclase;1324883;1325602;720;r
PRJNA276168:UN65_06200;beta-carotene hydroxylase;1325607;1326080;474;r
PRJNA276168:UN65_06205;phytoene synthase;1326112;1326960;849;r
PRJNA276168:UN65_06210;phytoene dehydrogenase;1326979;1328436;1458;r
PRJNA276168:UN65_06215;epimerase;1328714;1330135;1422;f
PRJNA276168:UN65_06220;oxidoreductase;1330417;1331124;708;f
PRJNA276168:UN65_06225;MarR family transcriptional regulator;1331130;1331774;645;f
PRJNA276168:UN65_06230;beta-lactamase;1331819;1332904;1086;f
PRJNA276168:UN65_06235;glutathione peroxidase;1332926;1333543;618;r
PRJNA276168:UN65_06240;glutathione peroxidase;1333784;1334344;561;r
PRJNA276168:UN65_06245;cytochrome C biogenesis protein;1334337;1337468;3132;r
PRJNA276168:UN65_06250;hypothetical protein;1337619;1338062;444;r
PRJNA276168:UN65_06255;hypothetical protein;1338225;1338977;753;f
PRJNA276168:UN65_06260;3-deoxy-D-manno-octulosonate 8-phosphate phosphatase;1338970;1339497;528;f
PRJNA276168:UN65_06265;prenyltransferase;1339574;1340449;876;f
PRJNA276168:UN65_06270;septum formation inhibitor Maf;1340436;1341017;582;f
PRJNA276168:UN65_06275;hypothetical protein;1341099;1341668;570;f
PRJNA276168:UN65_06280;pseudouridine synthase;1341793;1342539;747;f
PRJNA276168:UN65_06285;antibiotic ABC transporter ATP-binding protein;1342526;1344277;1752;f
PRJNA276168:UN65_06290;4-hydroxybenzoyl-CoA thioesterase;1344285;1344701;417;f
PRJNA276168:UN65_06295;hypothetical protein;1344770;1345186;417;f
PRJNA276168:UN65_06300;dihydropteroate synthase;1345332;1346159;828;r
PRJNA276168:UN65_06305;hypothetical protein;1346227;1346769;543;f
PRJNA276168:UN65_06310;protein tlpB;1346827;1347915;1089;f
PRJNA276168:UN65_06315;alkyl hydroperoxide reductase;1347917;1348411;495;f
PRJNA276168:UN65_06320;triosephosphate isomerase;1348497;1349246;750;f
PRJNA276168:UN65_06335;uridine kinase;1349908;1350516;609;f
PRJNA276168:UN65_06340;septum formation initiator;1350559;1350888;330;f
PRJNA276168:UN65_06345;hypothetical protein;1350976;1352931;1956;f
PRJNA276168:UN65_06350;methylmalonyl-CoA mutase;1353106;1354434;1329;f
PRJNA276168:UN65_06355;methylmalonyl-CoA mutase;1354437;1356563;2127;f
PRJNA276168:UN65_06360;transcriptional regulator;1356706;1356927;222;f
PRJNA276168:UN65_06365;hypothetical protein;1356924;1358186;1263;f
PRJNA276168:UN65_06370;hypothetical protein;1358215;1359519;1305;f
PRJNA276168:UN65_06375;transposase;1359789;1361150;1362;r
PRJNA276168:UN65_06380;hypothetical protein;1361223;1361468;246;r
PRJNA276168:UN65_06385;peptide chain release factor H;1361898;1362599;702;r
PRJNA276168:UN65_06390;hypothetical protein;1362650;1363279;630;r
PRJNA276168:UN65_06395;RNA 2%27%2C3%27-cyclic phosphate--5%27-hydroxyl ligase;1363288;1364679;1392;r
PRJNA276168:UN65_06400;amino acid transporter;1365259;1366710;1452;f
PRJNA276168:UN65_06405;hypothetical protein;1366844;1367401;558;r
PRJNA276168:UN65_06410;serine protease;1367657;1369168;1512;r
PRJNA276168:UN65_06415;single-stranded DNA-binding protein;1369288;1369743;456;f
PRJNA276168:UN65_06420;protein-L-isoaspartate O-methyltransferase;1369753;1370394;642;r
PRJNA276168:UN65_06425;quinolinate synthetase;1370515;1371507;993;f
PRJNA276168:UN65_06430;L-aspartate oxidase;1371507;1373081;1575;f
PRJNA276168:UN65_06435;oxidoreductase;1373131;1374096;966;f
PRJNA276168:UN65_06440;modification methylase;1374172;1375203;1032;f
PRJNA276168:UN65_06445;restriction endonuclease NgoPII;1375214;1376059;846;f
PRJNA276168:UN65_06450;50S ribosomal protein L31;1376068;1377069;1002;f
PRJNA276168:UN65_06455;3-hydroxybutyryl-CoA dehydrogenase;1377123;1378016;894;f
PRJNA276168:UN65_06460;hypothetical protein;1378092;1379324;1233;f
PRJNA276168:UN65_06465;hypothetical protein;1379411;1380010;600;f
PRJNA276168:UN65_06470;alanine racemase;1380135;1380797;663;f
PRJNA276168:UN65_06475;exonuclease;1381410;1382771;1362;f
PRJNA276168:UN65_06480;tRNA delta%282%29-isopentenylpyrophosphate transferase;1382765;1383703;939;f
PRJNA276168:UN65_06485;acyl-ACP thioesterase;1383706;1384446;741;f
PRJNA276168:UN65_06490;DNA topoisomerase IV subunit A;1384614;1387319;2706;r
PRJNA276168:UN65_06500;hypothetical protein;1387846;1388931;1086;r
PRJNA276168:UN65_06505;group-specific protein;1388941;1389849;909;r
PRJNA276168:UN65_06510;hypothetical protein;1389849;1391177;1329;r
PRJNA276168:UN65_06515;DNA topoisomerase IV subunit B;1391219;1393081;1863;r
PRJNA276168:UN65_06520;ferric enterobactin receptor;1393247;1395937;2691;f
PRJNA276168:UN65_06525;GTP-binding protein;1396090;1397184;1095;r
PRJNA276168:UN65_06535;transposase;1397904;1398554;651;f
PRJNA276168:UN65_06665;transmembrane permease;1426978;1428231;1254;r
PRJNA276168:UN65_06670;hypothetical protein;1428238;1429488;1251;f
PRJNA276168:UN65_06675;histidine kinase;1429558;1430151;594;r
PRJNA276168:UN65_06680;Fe-S-oxidoreductase;1430371;1430865;495;r
PRJNA276168:UN65_06685;methyltransferase;1430934;1431638;705;f
PRJNA276168:UN65_06695;7-carboxy-7-deazaguanine synthase;1432560;1433192;633;r
PRJNA276168:UN65_06700;hypothetical protein;1433307;1435001;1695;r
PRJNA276168:UN65_06705;phosphate ABC transporter substrate-binding protein;1435012;1435926;915;r
PRJNA276168:UN65_06710;hypothetical protein;1436142;1436369;228;r
PRJNA276168:UN65_06715;energy transducer TonB;1436370;1437185;816;r
PRJNA276168:UN65_06720;biopolymer transporter ExbD;1437211;1437759;549;r
PRJNA276168:UN65_06725;biopolymer transporter ExbD;1437779;1438402;624;r
PRJNA276168:UN65_06730;flagellar motor protein MotA;1438435;1439259;825;r
PRJNA276168:UN65_06735;ATPase;1439633;1441138;1506;f
PRJNA276168:UN65_06745;kynurenine 3-monooxygenase;1441807;1443159;1353;r
PRJNA276168:UN65_06750;penicillin amidase;1443227;1445608;2382;r
PRJNA276168:UN65_06755;agmatinase;1445956;1447041;1086;r
PRJNA276168:UN65_06765;kynureninase;1449440;1450714;1275;r
PRJNA276168:UN65_06770;DNA/RNA non-specific endonuclease [796494:797388](+);1450812;1451705;894;r
PRJNA276168:UN65_06775;S-adenosylmethionine tRNA ribosyltransferase;1452464;1453513;1050;r
PRJNA276168:UN65_06780;3-phosphoshikimate 1-carboxyvinyltransferase;1454221;1455453;1233;r
PRJNA276168:UN65_06785;pyrophosphatase;1455588;1455914;327;r
PRJNA276168:UN65_06790;D-tyrosyl-tRNA%28Tyr%29 deacylase;1456071;1456523;453;r
PRJNA276168:UN65_06795;GTPase RsgA;1456690;1457652;963;r
PRJNA276168:UN65_06800;cytochrome C4;1457750;1458832;1083;r
PRJNA276168:UN65_06810;gliding motility protein GldA;1459974;1460867;894;f
PRJNA276168:UN65_06815;50S rRNA methyltransferase;1460911;1461954;1044;r
PRJNA276168:UN65_06820;2-nitropropane dioxygenase;1462096;1463046;951;f
PRJNA276168:UN65_06825;methyltransferase;1463153;1463794;642;f
PRJNA276168:UN65_06830;phosphoesterase;1463789;1464358;570;r
PRJNA276168:UN65_06835;Sec-independent protein translocase %28twin-arginine translocation protein%29;1464358;1464705;348;r
PRJNA276168:UN65_06840;aminopeptidase;1464833;1467076;2244;r
PRJNA276168:UN65_06845;hypothetical protein;1467164;1467673;510;r
PRJNA276168:UN65_06850;hypothetical protein;1468171;1468518;348;r
PRJNA276168:UN65_06855;hypothetical protein;1468526;1468777;252;r
PRJNA276168:UN65_06860;%28alpha%29-aspartyl dipeptidase;1468849;1469571;723;f
PRJNA276168:UN65_06870;hypothetical protein;1470357;1472009;1653;f
PRJNA276168:UN65_06875;hypothetical protein;1471953;1472660;708;r
PRJNA276168:UN65_06880;hypothetical protein;1473020;1473250;231;r
PRJNA276168:UN65_06890;phosphoglyceromutase;1475845;1477362;1518;f
PRJNA276168:UN65_06895;UDP-galactose-4-epimerase;1477429;1478442;1014;r
PRJNA276168:UN65_06900;Pleiotropic regulatory protein;1478500;1479630;1131;r
PRJNA276168:UN65_06905;3-deoxy-D-manno-octulosonic acid transferase;1479724;1480956;1233;f
PRJNA276168:UN65_06910;GCN5 family acetyltransferase;1480953;1481399;447;f
PRJNA276168:UN65_06915;transcriptional regulator;1481423;1482142;720;r
PRJNA276168:UN65_06920;histidine kinase;1482145;1483227;1083;r
PRJNA276168:UN65_06925;peptidase S46;1484029;1486188;2160;f
PRJNA276168:UN65_06930;hypothetical protein;1486380;1486586;207;f
PRJNA276168:UN65_06935;hypothetical protein;1486754;1487113;360;r
PRJNA276168:UN65_06950;hypothetical protein;1488335;1491544;3210;f
PRJNA276168:UN65_06955;polysaccharide deacetylase;1491727;1492404;678;f
PRJNA276168:UN65_06960;thioredoxin;1492401;1492697;297;r
PRJNA276168:UN65_06965;phosphoesterase;1492762;1493985;1224;r
PRJNA276168:UN65_06970;hypothetical protein;1494361;1495848;1488;r
PRJNA276168:UN65_06975;DNA polymerase I;1496063;1498897;2835;f
PRJNA276168:UN65_06980;50S ribosomal protein L13;1499273;1499728;456;f
PRJNA276168:UN65_06985;30S ribosomal protein S9;1499728;1500114;387;f
PRJNA276168:UN65_06990;30S ribosomal protein S2;1500279;1501037;759;f
PRJNA276168:UN65_06995;elongation factor Ts;1501174;1501998;825;f
PRJNA276168:UN65_07000;hypothetical protein;1502557;1502931;375;f
PRJNA276168:UN65_07005;hypothetical protein;1503627;1504001;375;f
PRJNA276168:UN65_07010;hypothetical protein;1504170;1504544;375;f
PRJNA276168:UN65_07015;hypothetical protein;1505327;1505701;375;f
PRJNA276168:UN65_07020;hypothetical protein;1506135;1506845;711;f
PRJNA276168:UN65_07025;TonB-dependent receptor [737405:740159](+);1507792;1510545;2754;r
PRJNA276168:UN65_07030;exopolyphosphatase [736385:737375](+);1510576;1511565;990;r
PRJNA276168:UN65_07035;exopolyphosphatase;1511711;1512784;1074;r
PRJNA276168:UN65_07040;ribosome-recycling factor;1512964;1513527;564;r
PRJNA276168:UN65_07045;uridylate kinase;1513580;1514287;708;r
PRJNA276168:UN65_07050;histidine kinase;1514472;1515113;642;f
PRJNA276168:UN65_07055;major facilitator transporter;1515120;1516355;1236;f
PRJNA276168:UN65_07060;hypothetical protein;1516469;1516837;369;r
PRJNA276168:UN65_07065;membrane protein;1516912;1517562;651;r
PRJNA276168:UN65_07070;exopolyphosphatase;1517620;1518690;1071;r
PRJNA276168:UN65_07075;MFS transporter [727886:729122](-);1518829;1520064;1236;f
PRJNA276168:UN65_07085;hypothetical protein;1520802;1521119;318;f
PRJNA276168:UN65_07090;peptidase U32;1521226;1523097;1872;f
PRJNA276168:UN65_07095;hypothetical protein;1523400;1523597;198;r
PRJNA276168:UN65_07100;16S rRNA methyltransferase;1525151;1525771;621;r
PRJNA276168:UN65_07105;fatty acid desaturase;1525877;1526971;1095;f
PRJNA276168:UN65_07110;aspartate aminotransferase;1527095;1528282;1188;f
PRJNA276168:UN65_07115;integrase;1528788;1529900;1113;r
PRJNA276168:UN65_07120;transcriptional regulator;1529968;1530990;1023;r
PRJNA276168:UN65_07125;hypothetical protein;1531018;1531629;612;r
PRJNA276168:UN65_07130;RNA 2%27%2C3%27-cyclic phosphate--5%27-hydroxyl ligase;1531767;1533188;1422;f
PRJNA276168:UN65_07135;nucleotidyltransferase;1533502;1534254;753;f
PRJNA276168:UN65_07140;peptidase S8 [712601:715049](-);1534261;1536708;2448;f
PRJNA276168:UN65_07145;ATPase AAA;1536697;1537722;1026;r
PRJNA276168:UN65_07150;nucleotidyltransferase;1537795;1538853;1059;f
PRJNA276168:UN65_07155;biopolymer transport ExbD protein [709853:710387](-);1538959;1539456;498;f
PRJNA276168:UN65_07160;peptidase;1540845;1541951;1107;f
PRJNA276168:UN65_07165;ACP S-malonyltransferase;1542018;1542887;870;r
PRJNA276168:UN65_07170;hypothetical protein;1543020;1544645;1626;f
PRJNA276168:UN65_07175;1-pyrroline-5-carboxylate dehydrogenase;1545322;1546947;1626;r
PRJNA276168:UN65_07180;cobalt transporter;1547082;1547468;387;r
PRJNA276168:UN65_07185;hypothetical protein;1547538;1548785;1248;r
PRJNA276168:UN65_07190;serine/threonine protein kinase [697562:700445](+);1548865;1551747;2883;r
PRJNA276168:UN65_07195;SAM-dependent methyltransferase;1551847;1552617;771;r
PRJNA276168:UN65_07200;methionine aminopeptidase;1553470;1554294;825;r
PRJNA276168:UN65_07205;4-hydroxybutyrate CoA-transferase;1554417;1555691;1275;f
PRJNA276168:UN65_07210;heat-shock protein Hsp70;1556526;1560839;4314;f
PRJNA276168:UN65_07215;RND transporter;1560851;1562056;1206;f
PRJNA276168:UN65_07220;metal ABC transporter ATPase;1562068;1564089;2022;f
PRJNA276168:UN65_07235;hypothetical protein;1566217;1566597;381;f
PRJNA276168:UN65_07240;RNA polymerase sigma54 factor;1566776;1568245;1470;r
PRJNA276168:UN65_07245;asparaginyl-tRNA synthetase;1568325;1569770;1446;r
PRJNA276168:UN65_07250;DNA mismatch repair protein;1570725;1572494;1770;r
PRJNA276168:UN65_07255;transporter;1572591;1575011;2421;r
PRJNA276168:UN65_07260;transporter;1575185;1577455;2271;f
PRJNA276168:UN65_07265;membrane protein;1577438;1579621;2184;r
PRJNA276168:UN65_07270;TetR family transcriptional regulator;1579854;1580525;672;f
PRJNA276168:UN65_07275;ABC transporter ATP-binding protein;1580522;1582174;1653;f
PRJNA276168:UN65_07280;biotin attachment protein;1582178;1583530;1353;f
PRJNA276168:UN65_07285;transporter;1583530;1584906;1377;f
PRJNA276168:UN65_07290;hypothetical protein;1585256;1585858;603;f
PRJNA276168:UN65_07295;outer membrane insertion c-terminal signal protein;1586155;1586838;684;r
PRJNA276168:UN65_07300;cytochrome C oxidase;1586933;1588735;1803;r
PRJNA276168:UN65_07305;cytochrome C oxidase subunit II;1588769;1589947;1179;r
PRJNA276168:UN65_07310;quinol:cytochrome C oxidoreductase;1589967;1591454;1488;r
PRJNA276168:UN65_07315;cytochrome C;1591474;1592022;549;r
PRJNA276168:UN65_07320;membrane protein;1592030;1592554;525;r
PRJNA276168:UN65_07325;hydrogenase;1592561;1593967;1407;r
PRJNA276168:UN65_07330;quinol:cytochrome C oxidoreductase;1593994;1597020;3027;r
PRJNA276168:UN65_07335;cytochrome C;1597054;1598388;1335;r
PRJNA276168:UN65_07340;sporulation protein;1598604;1598993;390;f
PRJNA276168:UN65_07345;NADH-quinone oxidoreductase subunit N;1599061;1600434;1374;r
PRJNA276168:UN65_07350;NADH-quinone oxidoreductase subunit M;1600495;1601937;1443;r
PRJNA276168:UN65_07355;NADH:ubiquinone oxidoreductase subunit L;1601950;1603833;1884;r
